customer_id,age,gender,tenure_months,total_orders,avg_order_value,total_spent,last_purchase_days,app_opens_last_30d,support_tickets,satisfaction_score,referrals,discount_usage,membership,churn
CUST1593,38,Male,35,65,1392,90480,32,27,3,2.6,0,Yes,Free,No
CUST1594,44,Male,13,16,606,9696,134,5,5,4.6,4,Yes,Free,No
CUST1595,59,Female,12,18,3580,64440,96,15,0,4.5,4,Yes,Silver,No
CUST1596,23,Female,47,54,1244,67176,111,14,1,1.7,1,Yes,Silver,No
CUST1597,61,Male,50,47,1121,52687,173,4,2,2.6,3,Yes,Gold,Yes
CUST1598,53,Male,5,6,4740,28440,95,15,3,4.3,5,Yes,Silver,No
CUST1599,45,Male,39,66,1320,87120,4,27,1,3.3,4,Yes,Free,No
CUST1600,62,Female,11,9,911,8199,120,13,3,4.4,1,Yes,Platinum,No
CUST1601,34,Male,58,68,613,41684,109,15,1,4.3,5,Yes,Silver,No
CUST1602,57,Male,59,109,2946,321114,16,29,4,4.6,2,No,Free,No
CUST1603,69,Male,11,22,3846,84612,75,19,4,1.5,4,Yes,Platinum,Yes
CUST1604,20,Male,59,107,4719,504933,51,21,4,1.6,3,Yes,Platinum,No
CUST1605,29,Male,47,43,585,25155,139,7,2,1.3,2,Yes,Free,No
CUST1606,56,Female,42,51,4642,236742,61,21,4,4.7,5,Yes,Free,No
CUST1607,29,Male,47,72,2072,149184,162,3,2,2.9,4,Yes,Free,Yes
CUST1608,19,Female,31,39,2505,97695,20,26,0,1.3,4,No,Silver,No
CUST1609,63,Male,31,25,4579,114475,84,19,4,2.3,3,Yes,Gold,Yes
CUST1610,39,Female,13,16,1303,20848,180,0,2,2.4,0,No,Gold,Yes
CUST1611,40,Female,14,3,3834,11502,20,29,1,4.2,3,No,Silver,No
CUST1612,47,Female,49,17,3849,65433,142,9,2,3.9,1,No,Free,No
CUST1613,22,Female,45,18,1569,28242,150,3,5,3.8,1,Yes,Free,Yes
CUST1614,26,Male,42,27,3169,85563,127,7,2,1.1,3,Yes,Platinum,No
CUST1615,38,Male,25,15,4641,69615,158,2,5,4.6,3,No,Platinum,Yes
CUST1616,28,Female,33,15,3271,49065,53,24,1,1.9,3,Yes,Free,No
CUST1617,22,Female,33,42,4682,196644,25,26,2,3.5,3,Yes,Free,No
CUST1618,52,Female,15,14,1908,26712,52,20,1,1.2,3,No,Free,No
CUST1619,44,Female,16,2,4240,8480,65,17,5,1.3,4,No,Free,Yes
CUST1620,66,Female,44,48,764,36672,166,4,3,1.0,5,Yes,Free,Yes
CUST1621,19,Male,58,83,4348,360884,6,29,4,3.3,5,Yes,Free,No
CUST1622,41,Male,56,8,3593,28744,166,5,5,3.5,2,Yes,Free,No
CUST1623,48,Female,38,10,1973,19730,31,22,0,1.2,1,Yes,Gold,No
CUST1624,50,Female,6,5,4781,23905,153,8,2,2.2,1,Yes,Platinum,No
CUST1625,56,Male,44,48,825,39600,86,18,1,4.4,5,No,Platinum,No
CUST1626,47,Female,25,26,1706,44356,156,4,4,1.4,5,No,Silver,Yes
CUST1627,63,Male,15,22,4992,109824,152,5,2,1.9,2,No,Gold,No
CUST1628,54,Female,4,4,2004,8016,158,4,4,2.7,3,Yes,Silver,Yes
CUST1629,68,Male,56,23,4034,92782,1,29,3,4.4,5,Yes,Free,No
CUST1630,45,Male,4,6,1940,11640,174,2,2,2.0,5,No,Silver,Yes
CUST1631,48,Female,30,13,1455,18915,74,16,1,5.0,2,No,Free,No
CUST1632,28,Male,34,9,1054,9486,28,25,3,2.4,3,No,Free,No
CUST1633,40,Female,27,49,3754,183946,126,10,2,2.5,1,Yes,Silver,No
CUST1634,19,Female,31,20,4639,92780,48,24,4,1.5,5,No,Free,No
CUST1635,57,Female,56,92,2536,233312,31,23,3,3.7,0,Yes,Gold,No
CUST1636,58,Male,32,44,1786,78584,157,7,1,2.0,1,No,Platinum,No
CUST1637,44,Male,44,57,1697,96729,14,27,2,3.5,1,No,Free,No
CUST1638,52,Male,39,24,2767,66408,61,19,4,1.9,0,Yes,Free,Yes
CUST1639,19,Female,52,33,4129,136257,77,15,4,2.6,2,No,Free,Yes
CUST1640,56,Female,9,16,3965,63440,16,31,5,4.4,4,Yes,Platinum,No
CUST1641,54,Female,41,64,1271,81344,21,30,3,4.0,3,No,Free,No
CUST1642,38,Female,8,14,2956,41384,157,3,2,1.6,3,No,Silver,Yes
CUST1643,22,Female,14,12,970,11640,80,17,5,3.4,1,No,Free,No
CUST1644,69,Female,33,17,1870,31790,143,9,4,3.5,0,Yes,Free,No
CUST1645,62,Male,23,36,3632,130752,179,4,3,1.4,1,Yes,Gold,Yes
CUST1646,38,Female,21,14,1171,16394,7,28,0,2.9,1,No,Silver,No
CUST1647,46,Male,55,19,1674,31806,166,3,4,2.0,5,Yes,Gold,Yes
CUST1648,37,Female,12,7,610,4270,30,26,3,2.9,2,No,Silver,No
CUST1649,55,Female,57,59,4059,239481,11,30,0,4.1,3,No,Silver,No
CUST1650,37,Female,2,3,1526,4578,32,28,3,1.6,4,No,Gold,Yes
CUST1651,67,Male,13,1,4054,4054,11,29,4,1.5,0,No,Gold,No
CUST1652,42,Male,59,44,3733,164252,24,23,0,2.1,4,Yes,Gold,No
CUST1653,19,Male,4,8,4939,39512,165,0,3,4.8,0,Yes,Silver,Yes
CUST1654,49,Male,20,11,1972,21692,47,24,2,4.0,3,No,Gold,No
CUST1655,43,Male,50,2,2879,5758,82,19,0,1.1,2,No,Free,Yes
CUST1656,23,Female,51,90,3471,312390,54,20,3,2.6,4,No,Platinum,No
CUST1657,58,Female,48,68,2881,195908,130,12,2,2.0,0,Yes,Free,No
CUST1658,20,Male,59,17,3790,64430,124,13,0,3.6,1,No,Free,No
CUST1659,50,Male,14,17,2333,39661,68,20,3,2.8,3,No,Silver,Yes
CUST1660,18,Male,30,28,953,26684,162,4,4,4.9,2,Yes,Free,Yes
CUST1661,68,Female,29,30,1240,37200,50,22,0,1.9,5,No,Silver,No
CUST1662,22,Female,8,8,2880,23040,26,23,0,3.4,1,No,Free,No
CUST1663,30,Female,12,23,2857,65711,164,5,2,3.8,2,No,Platinum,No
CUST1664,36,Female,41,46,1943,89378,143,7,5,4.3,0,No,Gold,No
CUST1665,29,Female,38,4,4180,16720,24,27,5,2.6,1,Yes,Silver,No
CUST1666,65,Female,26,38,2248,85424,32,23,3,3.7,5,Yes,Silver,No
CUST1667,42,Male,50,63,2901,182763,61,19,4,2.2,5,Yes,Free,Yes
CUST1668,68,Female,2,1,3671,3671,144,7,2,2.7,2,Yes,Gold,Yes
CUST1669,52,Male,55,19,4740,90060,170,2,0,4.6,3,Yes,Free,No
CUST1670,29,Female,40,29,2506,72674,29,24,5,4.8,4,Yes,Free,No
CUST1671,47,Male,56,100,2286,228600,40,22,2,3.9,5,No,Platinum,No
CUST1672,22,Female,14,3,1909,5727,116,12,2,2.5,5,Yes,Silver,Yes
CUST1673,51,Female,6,4,2262,9048,3,32,2,4.3,4,No,Free,No
CUST1674,39,Female,42,70,1409,98630,65,17,0,1.1,1,Yes,Gold,No
CUST1675,56,Female,40,23,1260,28980,59,19,1,1.4,3,Yes,Gold,No
CUST1676,30,Male,31,39,3740,145860,136,11,2,3.6,3,Yes,Silver,No
CUST1677,64,Male,17,8,3189,25512,30,24,1,2.2,2,No,Free,No
CUST1678,20,Male,25,2,1030,2060,88,16,5,4.8,1,Yes,Silver,No
CUST1679,70,Male,32,13,1859,24167,99,14,4,2.7,3,Yes,Gold,Yes
CUST1680,37,Female,12,8,4318,34544,118,11,5,2.7,2,Yes,Free,Yes
CUST1681,48,Male,49,85,2527,214795,68,22,4,3.7,3,Yes,Free,No
CUST1682,22,Female,13,20,3060,61200,151,6,4,4.1,1,No,Silver,No
CUST1683,41,Female,19,36,2677,96372,23,27,5,2.9,3,No,Silver,No
CUST1684,57,Female,44,61,2037,124257,172,5,3,1.9,3,Yes,Platinum,Yes
CUST1685,50,Male,48,52,1773,92196,164,3,0,4.1,3,Yes,Gold,No
CUST1686,25,Female,25,38,3281,124678,22,26,1,2.3,4,Yes,Platinum,No
CUST1687,41,Female,31,27,1446,39042,162,6,3,1.7,0,No,Silver,Yes
CUST1688,67,Female,59,36,1798,64728,62,17,1,3.5,1,Yes,Gold,No
CUST1689,37,Female,37,55,3011,165605,117,13,0,1.4,4,No,Free,No
CUST1690,33,Female,25,21,2688,56448,113,13,2,4.9,0,No,Free,No
CUST1691,67,Male,16,13,1381,17953,5,31,5,3.5,5,Yes,Silver,No
CUST1692,69,Female,57,37,2347,86839,5,30,3,4.9,3,No,Gold,No
CUST1693,29,Male,38,47,2475,116325,29,25,0,2.4,3,Yes,Silver,No
CUST1694,30,Male,43,71,4768,338528,0,28,5,4.9,4,Yes,Silver,No
CUST1695,62,Male,49,22,3464,76208,62,23,3,1.6,2,Yes,Free,Yes
CUST1696,59,Male,58,39,3563,138957,135,8,4,1.2,1,Yes,Free,Yes
CUST1697,56,Male,23,23,3628,83444,27,29,3,1.1,0,No,Gold,No
CUST1698,42,Male,14,26,997,25922,88,16,2,2.9,3,No,Free,No
CUST1699,63,Female,6,2,2716,5432,160,5,2,1.3,1,No,Silver,Yes
CUST1700,49,Female,25,42,1488,62496,52,23,1,3.0,3,Yes,Gold,No
CUST1701,41,Female,23,18,3108,55944,37,24,3,2.3,3,Yes,Free,No
CUST1702,65,Male,60,110,2975,327250,51,23,4,2.3,3,Yes,Free,No
CUST1703,64,Male,43,74,1870,138380,77,17,2,3.5,1,No,Silver,No
CUST1704,61,Female,12,7,4088,28616,138,5,1,1.7,4,Yes,Free,No
CUST1705,26,Male,13,26,3002,78052,129,7,4,4.1,1,Yes,Silver,No
CUST1706,57,Male,36,71,678,48138,52,25,4,3.3,1,Yes,Silver,No
CUST1707,67,Female,39,7,2429,17003,93,13,4,4.7,5,Yes,Free,No
CUST1708,40,Male,34,65,3048,198120,93,18,0,2.5,2,Yes,Gold,No
CUST1709,67,Female,6,2,611,1222,6,29,2,4.9,2,Yes,Platinum,No
CUST1710,30,Female,38,13,3719,48347,66,21,0,3.3,4,Yes,Platinum,No
CUST1711,49,Male,50,25,1214,30350,136,8,0,4.9,2,Yes,Silver,No
CUST1712,67,Male,52,104,1901,197704,115,11,2,1.1,4,Yes,Free,No
CUST1713,32,Female,40,8,3424,27392,138,6,3,3.9,3,No,Silver,No
CUST1714,53,Male,8,10,1881,18810,36,22,5,4.3,3,Yes,Free,No
CUST1715,66,Male,8,16,3627,58032,141,8,1,1.2,1,Yes,Silver,No
CUST1716,22,Female,40,17,3511,59687,146,7,5,3.3,3,No,Free,No
CUST1717,39,Male,33,48,1708,81984,7,26,5,4.2,2,Yes,Free,No
CUST1718,33,Female,34,63,3625,228375,134,5,5,3.2,0,No,Gold,No
CUST1719,58,Female,44,40,536,21440,58,24,5,1.3,1,Yes,Free,No
CUST1720,27,Male,15,19,2328,44232,122,12,2,3.8,4,Yes,Gold,No
CUST1721,41,Male,36,15,3560,53400,6,32,5,1.2,3,Yes,Silver,No
CUST1722,35,Male,60,99,3841,380259,119,12,1,4.3,1,No,Gold,No
CUST1723,66,Male,57,6,4441,26646,2,28,3,1.2,1,Yes,Silver,No
CUST1724,35,Male,35,63,1309,82467,66,22,2,1.5,1,Yes,Free,No
CUST1725,24,Female,46,8,3572,28576,17,28,5,2.1,3,Yes,Silver,No
CUST1726,21,Male,22,31,4618,143158,44,24,4,3.5,4,Yes,Gold,No
CUST1727,43,Female,23,32,2026,64832,96,16,2,4.9,1,Yes,Free,No
CUST1728,22,Female,40,45,4019,180855,91,17,3,1.5,1,Yes,Free,Yes
CUST1729,33,Female,45,52,995,51740,163,4,5,1.6,1,No,Silver,Yes
CUST1730,52,Female,55,79,924,72996,143,4,0,2.5,5,Yes,Free,Yes
CUST1731,43,Male,51,82,3247,266254,78,15,2,4.3,3,No,Silver,No
CUST1732,35,Female,22,13,2565,33345,156,5,4,2.9,5,Yes,Free,Yes
CUST1733,46,Female,5,8,2482,19856,58,21,2,2.3,2,Yes,Platinum,No
CUST1734,40,Male,31,40,1968,78720,145,6,0,3.2,4,No,Free,No
CUST1735,70,Male,13,14,4300,60200,176,0,2,2.0,1,No,Platinum,Yes
CUST1736,31,Female,28,28,1733,48524,173,2,4,2.6,5,Yes,Free,Yes
CUST1737,32,Male,58,75,2297,172275,82,18,3,2.3,1,Yes,Silver,Yes
CUST1738,66,Male,20,6,1064,6384,156,5,4,4.2,5,No,Free,No
CUST1739,50,Male,33,62,3519,218178,108,12,3,4.7,1,No,Gold,No
CUST1740,42,Male,16,24,1804,43296,177,0,4,4.0,3,No,Free,Yes
CUST1741,38,Female,29,25,632,15800,54,19,1,2.8,2,No,Gold,No
CUST1742,34,Female,23,1,948,948,154,7,2,3.0,1,Yes,Silver,No
CUST1743,40,Female,24,25,2330,58250,134,9,2,1.5,5,No,Free,No
CUST1744,60,Male,34,66,2658,175428,90,15,0,4.0,1,Yes,Free,No
CUST1745,34,Male,7,14,4126,57764,82,19,1,3.4,3,Yes,Gold,No
CUST1746,31,Female,38,32,1349,43168,125,10,0,4.6,4,No,Free,No
CUST1747,46,Male,37,13,4462,58006,80,18,2,1.8,4,Yes,Silver,No
CUST1748,37,Male,4,1,1980,1980,168,1,0,4.0,2,Yes,Silver,Yes
CUST1749,47,Female,34,32,1400,44800,138,5,3,3.7,4,Yes,Free,No
CUST1750,36,Male,42,56,2039,114184,4,31,1,2.1,1,No,Gold,No
CUST1751,70,Female,22,24,2399,57576,65,22,4,3.7,3,Yes,Free,No
CUST1752,56,Male,5,4,3444,13776,110,12,3,4.7,1,Yes,Silver,Yes
CUST1753,30,Male,50,88,3744,329472,11,28,5,4.7,1,Yes,Silver,No
CUST1754,35,Male,42,23,1014,23322,169,5,4,3.9,2,Yes,Free,No
CUST1755,40,Female,23,29,2091,60639,105,14,0,1.2,4,No,Free,No
CUST1756,63,Female,54,98,583,57134,74,16,2,4.5,4,Yes,Silver,No
CUST1757,50,Female,60,21,4242,89082,137,7,3,3.6,4,Yes,Silver,No
CUST1758,56,Female,15,30,2627,78810,27,28,1,2.2,5,Yes,Free,No
CUST1759,57,Male,31,26,2101,54626,6,29,4,1.7,1,Yes,Free,No
CUST1760,35,Female,59,20,1722,34440,141,4,5,1.5,3,Yes,Free,Yes
CUST1761,26,Male,9,16,4829,77264,76,21,3,1.2,3,Yes,Silver,Yes
CUST1762,50,Female,43,67,2342,156914,60,23,2,4.0,1,Yes,Free,No
CUST1763,49,Male,58,49,2791,136759,50,20,1,1.9,0,Yes,Gold,No
CUST1764,34,Female,53,101,2089,210989,169,1,1,1.1,1,No,Free,Yes
CUST1765,36,Male,25,40,3396,135840,135,9,4,2.6,5,No,Gold,Yes
CUST1766,44,Male,25,44,4988,219472,177,2,3,2.9,4,Yes,Free,Yes
CUST1767,23,Female,49,25,508,12700,128,8,3,1.7,1,Yes,Free,Yes
CUST1768,52,Male,21,23,1214,27922,10,30,1,1.2,5,Yes,Silver,No
CUST1769,54,Male,9,12,2427,29124,106,16,0,1.8,0,No,Free,No
CUST1770,51,Male,55,59,609,35931,47,26,1,3.7,1,Yes,Free,No
CUST1771,37,Male,48,1,765,765,137,11,2,1.3,4,Yes,Platinum,Yes
CUST1772,42,Female,38,15,3723,55845,142,6,3,3.2,2,No,Free,No
CUST1773,21,Female,22,17,1454,24718,102,11,4,1.6,3,Yes,Free,Yes
CUST1774,27,Female,43,81,1849,149769,46,26,3,1.8,0,Yes,Free,No
CUST1775,27,Female,23,41,2074,85034,152,6,1,2.6,2,Yes,Platinum,No
CUST1776,41,Male,49,44,2723,119812,111,10,2,1.4,3,Yes,Free,No
CUST1777,38,Female,4,4,4331,17324,5,30,0,1.7,2,Yes,Free,No
CUST1778,28,Male,29,13,3755,48815,10,29,3,2.4,1,No,Free,No
CUST1779,44,Male,15,4,1558,6232,16,28,1,2.3,1,Yes,Gold,No
CUST1780,33,Female,1,1,2457,2457,142,7,5,4.0,3,No,Silver,Yes
CUST1781,43,Male,54,46,3647,167762,15,29,1,1.3,3,No,Silver,No
CUST1782,47,Female,30,59,3019,178121,55,20,1,4.4,1,No,Gold,No
CUST1783,66,Male,29,9,4153,37377,65,21,2,4.3,1,No,Silver,No
CUST1784,33,Female,20,23,3070,70610,163,5,1,4.1,5,No,Platinum,No
CUST1785,24,Female,33,33,3427,113091,82,18,1,2.2,3,Yes,Silver,No
CUST1786,33,Female,41,33,4387,144771,165,1,1,4.3,3,Yes,Free,No
CUST1787,52,Female,44,84,1387,116508,74,17,3,1.7,5,No,Free,Yes
CUST1788,33,Female,36,4,1244,4976,126,12,1,1.5,3,Yes,Gold,Yes
CUST1789,57,Male,60,65,4014,260910,130,6,2,1.2,4,Yes,Free,No
CUST1790,29,Female,22,42,3430,144060,17,25,5,4.8,5,Yes,Silver,No
CUST1791,52,Male,13,2,3179,6358,88,19,3,2.2,4,No,Gold,Yes
CUST1792,66,Female,7,11,675,7425,93,14,5,4.7,1,No,Free,No
CUST1793,38,Female,8,5,1065,5325,16,25,1,2.1,4,Yes,Gold,No
CUST1794,67,Female,28,24,3717,89208,113,11,0,4.6,0,Yes,Silver,No
CUST1795,60,Male,45,79,4857,383703,106,11,5,4.6,1,Yes,Free,No
CUST1796,53,Male,43,64,1894,121216,98,12,2,4.7,0,No,Silver,No
CUST1797,65,Female,9,9,1720,15480,12,29,0,3.0,2,Yes,Silver,No
CUST1798,34,Male,25,17,1447,24599,62,17,2,4.5,0,Yes,Gold,No
CUST1799,49,Male,56,21,1084,22764,13,31,0,4.8,2,Yes,Silver,No
CUST1800,58,Male,16,28,3362,94136,163,2,1,2.3,0,No,Gold,Yes
CUST1801,23,Female,10,13,2120,27560,17,26,0,2.7,2,No,Silver,No
CUST1802,41,Female,11,3,3855,11565,132,9,5,3.9,2,Yes,Silver,No
CUST1803,44,Male,31,4,2849,11396,13,25,0,2.2,1,No,Free,No
CUST1804,37,Male,12,4,3691,14764,24,23,2,4.0,3,Yes,Free,No
CUST1805,42,Male,60,107,3707,396649,43,20,1,1.3,3,Yes,Silver,No
CUST1806,19,Female,31,28,3076,86128,120,8,2,3.1,1,Yes,Silver,No
CUST1807,26,Female,14,7,1031,7217,38,22,1,1.5,2,Yes,Platinum,No
CUST1808,45,Male,51,26,1731,45006,139,4,5,2.2,3,Yes,Silver,Yes
CUST1809,70,Male,44,75,2493,186975,103,11,4,2.0,3,Yes,Silver,Yes
CUST1810,55,Male,32,24,2197,52728,61,17,3,4.4,0,Yes,Free,No
CUST1811,20,Female,50,10,3870,38700,52,22,5,1.8,4,Yes,Silver,No
CUST1812,37,Female,53,101,2045,206545,52,20,5,4.2,1,Yes,Gold,No
CUST1813,23,Male,17,13,3665,47645,155,4,3,4.2,4,Yes,Free,Yes
CUST1814,56,Male,35,44,1937,85228,162,1,2,3.0,2,Yes,Free,No
CUST1815,50,Male,1,2,870,1740,117,8,5,1.9,0,No,Silver,Yes
CUST1816,18,Female,29,39,1116,43524,64,19,1,1.9,3,Yes,Free,No
CUST1817,54,Male,51,19,4666,88654,130,10,0,2.9,5,No,Silver,No
CUST1818,23,Female,4,3,4514,13542,42,22,5,1.0,0,Yes,Silver,Yes
CUST1819,62,Female,23,19,4679,88901,49,21,3,3.1,1,No,Free,No
CUST1820,51,Male,28,12,2756,33072,136,6,5,4.8,2,Yes,Free,No
CUST1821,64,Male,16,20,4854,97080,35,27,2,1.6,0,Yes,Gold,No
CUST1822,32,Male,12,22,3810,83820,22,26,2,3.3,0,No,Free,No
CUST1823,62,Female,53,47,1431,67257,73,17,2,4.8,0,Yes,Free,No
CUST1824,43,Female,21,37,2829,104673,49,25,1,4.4,3,Yes,Free,No
CUST1825,31,Female,45,30,893,26790,54,18,5,4.4,2,No,Free,No
CUST1826,24,Female,17,12,2965,35580,124,8,2,4.3,3,No,Silver,No
CUST1827,63,Male,40,21,3777,79317,11,26,4,2.2,0,No,Gold,No
CUST1828,48,Female,13,11,2429,26719,82,15,0,4.6,3,Yes,Free,No
CUST1829,41,Female,52,101,1125,113625,31,26,2,4.8,3,No,Silver,No
CUST1830,48,Male,58,48,3379,162192,151,7,1,3.0,1,Yes,Free,No
CUST1831,46,Female,32,62,3666,227292,85,15,0,2.4,4,No,Silver,No
CUST1832,59,Female,37,58,3922,227476,154,8,0,2.7,4,No,Gold,No
CUST1833,49,Female,50,18,2609,46962,18,25,3,2.3,1,Yes,Free,No
CUST1834,34,Female,15,12,1665,19980,50,21,2,1.8,1,Yes,Free,No
CUST1835,31,Female,12,5,3281,16405,63,19,2,3.5,5,No,Gold,No
CUST1836,57,Female,49,48,2391,114768,129,9,5,3.3,3,No,Gold,No
CUST1837,53,Male,57,63,3682,231966,163,0,1,2.9,5,No,Gold,Yes
CUST1838,65,Male,15,12,2139,25668,127,11,4,1.4,3,No,Silver,Yes
CUST1839,41,Female,34,34,1281,43554,138,10,5,4.2,2,Yes,Silver,No
CUST1840,62,Male,6,6,2556,15336,63,18,4,1.7,4,Yes,Free,Yes
CUST1841,44,Male,17,23,2823,64929,0,31,3,1.5,3,No,Silver,No
CUST1842,42,Male,48,53,2774,147022,88,18,4,3.5,2,Yes,Silver,No
CUST1843,49,Male,49,25,2733,68325,25,26,1,2.6,5,No,Gold,No
CUST1844,69,Female,57,62,3138,194556,138,4,3,1.2,4,No,Free,Yes
CUST1845,35,Female,20,4,3787,15148,86,17,2,2.4,2,No,Silver,Yes
CUST1846,63,Male,9,13,2980,38740,1,31,4,4.1,2,Yes,Silver,No
CUST1847,35,Male,59,42,3116,130872,92,14,1,3.5,1,Yes,Silver,No
CUST1848,54,Male,5,1,855,855,167,0,1,2.5,0,Yes,Silver,Yes
CUST1849,43,Female,23,14,4987,69818,118,11,2,1.8,0,Yes,Gold,No
CUST1850,26,Female,33,56,3846,215376,131,7,1,3.5,0,No,Gold,No
CUST1851,52,Male,38,47,4022,189034,79,15,3,4.6,2,Yes,Free,No
CUST1852,25,Female,56,8,2967,23736,110,12,3,3.6,3,No,Gold,No
CUST1853,37,Female,14,23,663,15249,164,2,5,4.3,5,Yes,Silver,Yes
CUST1854,59,Female,17,24,4134,99216,125,9,0,3.1,0,No,Silver,No
CUST1855,39,Female,57,18,4163,74934,4,31,2,3.9,3,No,Free,No
CUST1856,36,Male,19,35,3754,131390,142,4,1,4.6,4,No,Free,No
CUST1857,47,Female,33,32,3881,124192,25,27,4,4.1,5,Yes,Platinum,No
CUST1858,70,Male,1,2,2564,5128,5,33,5,4.6,5,Yes,Silver,No
CUST1859,45,Female,13,24,4765,114360,122,13,3,2.7,0,No,Silver,Yes
CUST1860,52,Female,46,7,4484,31388,43,21,2,4.6,2,Yes,Gold,No
CUST1861,60,Female,27,13,4387,57031,57,21,2,3.5,1,Yes,Free,No
CUST1862,28,Female,6,11,839,9229,80,14,3,4.5,2,No,Silver,No
CUST1863,48,Male,59,112,4281,479472,45,23,0,1.2,5,Yes,Silver,No
CUST1864,66,Female,6,5,4090,20450,101,11,2,3.6,3,Yes,Silver,No
CUST1865,65,Female,33,42,2433,102186,169,4,1,4.4,4,Yes,Free,No
CUST1866,56,Female,30,45,2145,96525,47,21,4,1.7,5,Yes,Platinum,No
CUST1867,53,Male,46,31,4728,146568,113,10,4,3.6,2,No,Free,No
CUST1868,47,Male,35,26,3187,82862,154,7,3,4.3,5,Yes,Free,No
CUST1869,40,Male,23,22,2626,57772,19,24,2,2.2,1,No,Silver,No
CUST1870,36,Female,10,12,4941,59292,114,10,4,2.6,1,Yes,Silver,Yes
CUST1871,29,Female,51,32,1138,36416,162,0,2,3.3,4,No,Gold,No
CUST1872,32,Male,19,27,1724,46548,75,16,3,3.1,0,Yes,Gold,No
CUST1873,48,Female,51,97,4205,407885,175,4,0,1.2,2,No,Silver,Yes
CUST1874,60,Female,28,53,4410,233730,120,10,4,1.4,5,No,Free,Yes
CUST1875,54,Female,23,20,4745,94900,179,2,1,1.4,2,No,Gold,Yes
CUST1876,54,Female,4,7,2049,14343,108,12,5,2.0,1,Yes,Free,Yes
CUST1877,32,Female,20,40,4645,185800,67,17,3,2.0,3,Yes,Free,Yes
CUST1878,46,Female,19,13,2005,26065,131,9,5,4.0,2,Yes,Free,No
CUST1879,67,Male,42,14,4930,69020,166,2,0,3.3,1,No,Silver,No
CUST1880,60,Female,27,44,1875,82500,148,5,1,4.1,3,Yes,Free,No
CUST1881,43,Female,57,104,1167,121368,65,23,5,1.3,0,No,Free,Yes
CUST1882,61,Female,34,48,2874,137952,143,4,1,2.9,0,No,Silver,Yes
CUST1883,19,Female,4,5,4590,22950,134,8,4,2.3,1,Yes,Free,Yes
CUST1884,37,Female,56,43,1515,65145,82,17,2,4.4,1,Yes,Free,No
CUST1885,32,Male,38,16,835,13360,8,27,3,3.8,0,No,Free,No
CUST1886,69,Male,7,14,580,8120,16,25,1,4.5,1,Yes,Gold,No
CUST1887,21,Male,48,35,2634,92190,112,9,4,1.2,4,Yes,Platinum,Yes
CUST1888,39,Male,7,5,2299,11495,139,7,0,3.9,2,No,Free,No
CUST1889,67,Female,50,34,757,25738,172,3,1,3.2,4,Yes,Silver,No
CUST1890,55,Female,52,3,684,2052,119,11,0,4.3,3,No,Platinum,No
CUST1891,40,Male,26,4,622,2488,10,29,3,3.0,1,No,Free,No
CUST1892,43,Male,26,5,4014,20070,140,7,4,3.2,1,Yes,Gold,No
CUST1893,68,Female,54,10,1894,18940,158,3,0,1.2,3,Yes,Platinum,Yes
CUST1894,28,Male,19,29,2852,82708,25,28,2,3.7,2,No,Free,No
CUST1895,45,Female,9,2,3719,7438,62,17,5,2.1,0,No,Free,Yes
CUST1896,19,Female,20,12,1808,21696,158,6,0,1.1,4,Yes,Platinum,No
CUST1897,25,Female,42,69,4444,306636,21,26,0,1.3,2,Yes,Free,No
CUST1898,46,Male,45,37,2441,90317,133,9,4,4.8,0,Yes,Free,No
CUST1899,28,Male,50,27,990,26730,147,4,4,2.4,0,No,Silver,Yes
CUST1900,54,Female,16,23,1554,35742,9,32,1,4.5,1,Yes,Free,No
CUST1901,35,Female,54,33,1201,39633,82,18,5,4.8,3,Yes,Platinum,No
CUST1902,67,Male,17,4,3434,13736,162,0,0,4.8,5,No,Free,Yes
CUST1903,31,Female,22,21,1634,34314,25,24,0,4.5,1,Yes,Free,No
CUST1904,27,Male,13,24,579,13896,70,21,4,4.6,5,Yes,Gold,No
CUST1905,52,Female,12,12,1335,16020,36,25,2,2.2,3,No,Gold,No
CUST1906,26,Male,10,12,1151,13812,135,5,4,1.6,1,Yes,Platinum,Yes
CUST1907,52,Female,1,2,916,1832,132,11,2,3.6,4,No,Silver,No
CUST1908,28,Male,32,24,4180,100320,171,5,5,3.0,1,Yes,Platinum,No
CUST1909,61,Male,30,49,4366,213934,125,11,4,1.4,4,Yes,Silver,Yes
CUST1910,29,Male,8,5,1245,6225,114,9,5,3.7,5,Yes,Gold,No
CUST1911,20,Male,21,10,2502,25020,91,13,3,3.3,2,No,Free,No
CUST1912,70,Female,22,2,739,1478,116,12,0,4.5,2,Yes,Platinum,No
CUST1913,56,Female,18,31,3393,105183,48,21,5,3.4,5,Yes,Silver,No
CUST1914,31,Male,2,3,2444,7332,35,26,2,3.3,5,Yes,Free,No
CUST1915,45,Male,48,25,1355,33875,25,28,3,2.8,1,Yes,Free,No
CUST1916,28,Female,44,4,4015,16060,44,24,2,2.9,2,No,Gold,No
CUST1917,56,Female,9,11,3146,34606,60,21,1,4.8,0,Yes,Gold,No
CUST1918,42,Female,3,1,3694,3694,171,1,1,1.6,4,No,Free,Yes
CUST1919,38,Male,54,108,3098,334584,131,9,0,2.8,5,No,Silver,No
CUST1920,27,Male,26,2,1853,3706,75,16,3,3.6,3,Yes,Gold,No
CUST1921,60,Female,21,6,2535,15210,57,23,3,2.7,4,Yes,Free,No
